YEAR,Value,ISO3_Code,WB_Code
2004,31.02902766914448,SYC,GC.XPN.TOTL.GD.ZS
2003,33.40472804598116,SYC,GC.XPN.TOTL.GD.ZS
2002,35.78042842281784,SYC,GC.XPN.TOTL.GD.ZS
2001,38.156128799654525,SYC,GC.XPN.TOTL.GD.ZS
2000,40.5318291764912,SYC,GC.XPN.TOTL.GD.ZS
1999,41.7540272120704,SYC,GC.XPN.TOTL.GD.ZS
1998,43.3106468180283,SYC,GC.XPN.TOTL.GD.ZS
1997,47.292695782975,SYC,GC.XPN.TOTL.GD.ZS
1996,48.3658627530491,SYC,GC.XPN.TOTL.GD.ZS
1995,44.02860877014,SYC,GC.XPN.TOTL.GD.ZS
1994,44.4447722495861,SYC,GC.XPN.TOTL.GD.ZS
1993,45.5507960461863,SYC,GC.XPN.TOTL.GD.ZS
1992,45.5507960461863,SYC,GC.XPN.TOTL.GD.ZS
1991,45.5507960461863,SYC,GC.XPN.TOTL.GD.ZS
1990,45.5507960461863,SYC,GC.XPN.TOTL.GD.ZS
2021,,SYR,GC.XPN.TOTL.GD.ZS
2020,,SYR,GC.XPN.TOTL.GD.ZS
2019,,SYR,GC.XPN.TOTL.GD.ZS
2018,,SYR,GC.XPN.TOTL.GD.ZS
2017,,SYR,GC.XPN.TOTL.GD.ZS
2016,,SYR,GC.XPN.TOTL.GD.ZS
2015,,SYR,GC.XPN.TOTL.GD.ZS
2014,,SYR,GC.XPN.TOTL.GD.ZS
2013,,SYR,GC.XPN.TOTL.GD.ZS
2012,,SYR,GC.XPN.TOTL.GD.ZS
2011,,SYR,GC.XPN.TOTL.GD.ZS
2010,,SYR,GC.XPN.TOTL.GD.ZS
2009,,SYR,GC.XPN.TOTL.GD.ZS
2008,,SYR,GC.XPN.TOTL.GD.ZS
2007,,SYR,GC.XPN.TOTL.GD.ZS
2006,,SYR,GC.XPN.TOTL.GD.ZS
2005,,SYR,GC.XPN.TOTL.GD.ZS
2004,,SYR,GC.XPN.TOTL.GD.ZS
2003,,SYR,GC.XPN.TOTL.GD.ZS
2002,,SYR,GC.XPN.TOTL.GD.ZS
2001,,SYR,GC.XPN.TOTL.GD.ZS
2000,,SYR,GC.XPN.TOTL.GD.ZS
1999,,SYR,GC.XPN.TOTL.GD.ZS
1998,,SYR,GC.XPN.TOTL.GD.ZS
1997,,SYR,GC.XPN.TOTL.GD.ZS
1996,,SYR,GC.XPN.TOTL.GD.ZS
1995,,SYR,GC.XPN.TOTL.GD.ZS
1994,,SYR,GC.XPN.TOTL.GD.ZS
1993,,SYR,GC.XPN.TOTL.GD.ZS
1992,,SYR,GC.XPN.TOTL.GD.ZS
1991,,SYR,GC.XPN.TOTL.GD.ZS
1990,,SYR,GC.XPN.TOTL.GD.ZS
2021,,TCA,GC.XPN.TOTL.GD.ZS
2020,,TCA,GC.XPN.TOTL.GD.ZS
2019,,TCA,GC.XPN.TOTL.GD.ZS
2018,,TCA,GC.XPN.TOTL.GD.ZS
2017,,TCA,GC.XPN.TOTL.GD.ZS
2016,,TCA,GC.XPN.TOTL.GD.ZS
2015,,TCA,GC.XPN.TOTL.GD.ZS
2014,,TCA,GC.XPN.TOTL.GD.ZS
2013,,TCA,GC.XPN.TOTL.GD.ZS
2012,,TCA,GC.XPN.TOTL.GD.ZS
2011,,TCA,GC.XPN.TOTL.GD.ZS
2010,,TCA,GC.XPN.TOTL.GD.ZS
2009,,TCA,GC.XPN.TOTL.GD.ZS
2008,,TCA,GC.XPN.TOTL.GD.ZS
2007,,TCA,GC.XPN.TOTL.GD.ZS
2006,,TCA,GC.XPN.TOTL.GD.ZS
2005,,TCA,GC.XPN.TOTL.GD.ZS
2004,,TCA,GC.XPN.TOTL.GD.ZS
2003,,TCA,GC.XPN.TOTL.GD.ZS
2002,,TCA,GC.XPN.TOTL.GD.ZS
2001,,TCA,GC.XPN.TOTL.GD.ZS
2000,,TCA,GC.XPN.TOTL.GD.ZS
1999,,TCA,GC.XPN.TOTL.GD.ZS
1998,,TCA,GC.XPN.TOTL.GD.ZS
1997,,TCA,GC.XPN.TOTL.GD.ZS
1996,,TCA,GC.XPN.TOTL.GD.ZS
1995,,TCA,GC.XPN.TOTL.GD.ZS
1994,,TCA,GC.XPN.TOTL.GD.ZS
1993,,TCA,GC.XPN.TOTL.GD.ZS
1992,,TCA,GC.XPN.TOTL.GD.ZS
1991,,TCA,GC.XPN.TOTL.GD.ZS
1990,,TCA,GC.XPN.TOTL.GD.ZS
2021,,TCD,GC.XPN.TOTL.GD.ZS
2020,,TCD,GC.XPN.TOTL.GD.ZS
2019,,TCD,GC.XPN.TOTL.GD.ZS
2018,,TCD,GC.XPN.TOTL.GD.ZS
2017,,TCD,GC.XPN.TOTL.GD.ZS
2016,,TCD,GC.XPN.TOTL.GD.ZS
2015,,TCD,GC.XPN.TOTL.GD.ZS
2014,,TCD,GC.XPN.TOTL.GD.ZS
2013,,TCD,GC.XPN.TOTL.GD.ZS
2012,,TCD,GC.XPN.TOTL.GD.ZS
2011,,TCD,GC.XPN.TOTL.GD.ZS
2010,,TCD,GC.XPN.TOTL.GD.ZS
2009,,TCD,GC.XPN.TOTL.GD.ZS
2008,,TCD,GC.XPN.TOTL.GD.ZS
2007,,TCD,GC.XPN.TOTL.GD.ZS
2006,,TCD,GC.XPN.TOTL.GD.ZS
2005,,TCD,GC.XPN.TOTL.GD.ZS
2004,,TCD,GC.XPN.TOTL.GD.ZS
2003,,TCD,GC.XPN.TOTL.GD.ZS
2002,,TCD,GC.XPN.TOTL.GD.ZS
2001,,TCD,GC.XPN.TOTL.GD.ZS
2000,,TCD,GC.XPN.TOTL.GD.ZS
1999,,TCD,GC.XPN.TOTL.GD.ZS
1998,,TCD,GC.XPN.TOTL.GD.ZS
1997,,TCD,GC.XPN.TOTL.GD.ZS
1996,,TCD,GC.XPN.TOTL.GD.ZS
1995,,TCD,GC.XPN.TOTL.GD.ZS
1994,,TCD,GC.XPN.TOTL.GD.ZS
1993,,TCD,GC.XPN.TOTL.GD.ZS
1992,,TCD,GC.XPN.TOTL.GD.ZS
1991,,TCD,GC.XPN.TOTL.GD.ZS
1990,,TCD,GC.XPN.TOTL.GD.ZS
2021,13.4917127567891,TGO,GC.XPN.TOTL.GD.ZS
2020,14.4035059657002,TGO,GC.XPN.TOTL.GD.ZS
2019,13.3963670222042,TGO,GC.XPN.TOTL.GD.ZS
2018,13.6291888351152,TGO,GC.XPN.TOTL.GD.ZS
2017,11.5121383933709,TGO,GC.XPN.TOTL.GD.ZS
2016,13.6105290587947,TGO,GC.XPN.TOTL.GD.ZS
2015,12.9253756844092,TGO,GC.XPN.TOTL.GD.ZS
2014,11.5546462254895,TGO,GC.XPN.TOTL.GD.ZS
2013,12.8302678943147,TGO,GC.XPN.TOTL.GD.ZS
2012,12.5172538495563,TGO,GC.XPN.TOTL.GD.ZS
2011,10.8080463782654,TGO,GC.XPN.TOTL.GD.ZS
2010,10.2474183569813,TGO,GC.XPN.TOTL.GD.ZS
2009,10.5434134645921,TGO,GC.XPN.TOTL.GD.ZS
2008,9.60449189290675,TGO,GC.XPN.TOTL.GD.ZS
2007,11.6444432316601,TGO,GC.XPN.TOTL.GD.ZS
2006,11.5125384057586,TGO,GC.XPN.TOTL.GD.ZS
2005,10.5376711963862,TGO,GC.XPN.TOTL.GD.ZS
2004,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
2003,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
2002,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
2001,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
2000,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
1999,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
1998,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
1997,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
1996,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
1995,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
1994,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
1993,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
1992,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
1991,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
1990,9.30569914816789,TGO,GC.XPN.TOTL.GD.ZS
2021,25.1299250580277,THA,GC.XPN.TOTL.GD.ZS
2020,22.8313574596558,THA,GC.XPN.TOTL.GD.ZS
2019,18.6665827342784,THA,GC.XPN.TOTL.GD.ZS
2018,19.0196942606136,THA,GC.XPN.TOTL.GD.ZS
2017,19.122663547864,THA,GC.XPN.TOTL.GD.ZS
2016,19.6652964019127,THA,GC.XPN.TOTL.GD.ZS
2015,19.3927758672544,THA,GC.XPN.TOTL.GD.ZS
2014,19.9952273274915,THA,GC.XPN.TOTL.GD.ZS
2013,19.817256200685,THA,GC.XPN.TOTL.GD.ZS
2012,18.6216196174385,THA,GC.XPN.TOTL.GD.ZS
2011,19.41745835874,THA,GC.XPN.TOTL.GD.ZS
2010,17.4114153723881,THA,GC.XPN.TOTL.GD.ZS
2009,18.411805894126,THA,GC.XPN.TOTL.GD.ZS
2008,17.0589483038353,THA,GC.XPN.TOTL.GD.ZS
2007,16.5511413907824,THA,GC.XPN.TOTL.GD.ZS
2006,15.0648962132471,THA,GC.XPN.TOTL.GD.ZS
2005,15.3149810274229,THA,GC.XPN.TOTL.GD.ZS
2004,15.4915595237061,THA,GC.XPN.TOTL.GD.ZS
2003,14.8543666875635,THA,GC.XPN.TOTL.GD.ZS
2002,20.1914554917214,THA,GC.XPN.TOTL.GD.ZS
2001,15.7434569460324,THA,GC.XPN.TOTL.GD.ZS
2000,13.5039212437522,THA,GC.XPN.TOTL.GD.ZS
1999,19.5492278842697,THA,GC.XPN.TOTL.GD.ZS
1998,16.4560305924447,THA,GC.XPN.TOTL.GD.ZS
1997,13.2319953463785,THA,GC.XPN.TOTL.GD.ZS
1996,11.1850893070415,THA,GC.XPN.TOTL.GD.ZS
1995,10.806868528035,THA,GC.XPN.TOTL.GD.ZS
1994,11.2248820169744,THA,GC.XPN.TOTL.GD.ZS
1993,11.3377168656498,THA,GC.XPN.TOTL.GD.ZS
1992,11.5032811606639,THA,GC.XPN.TOTL.GD.ZS
1991,11.6600937204197,THA,GC.XPN.TOTL.GD.ZS
1990,11.7777744148162,THA,GC.XPN.TOTL.GD.ZS
2021,12.4572895743117,TJK,GC.XPN.TOTL.GD.ZS
2020,12.533180902563336,TJK,GC.XPN.TOTL.GD.ZS
2019,12.60907223081497,TJK,GC.XPN.TOTL.GD.ZS
2018,12.684963559066606,TJK,GC.XPN.TOTL.GD.ZS
2017,12.76085488731824,TJK,GC.XPN.TOTL.GD.ZS
2016,12.836746215569876,TJK,GC.XPN.TOTL.GD.ZS
2015,12.91263754382151,TJK,GC.XPN.TOTL.GD.ZS
2014,12.988528872073148,TJK,GC.XPN.TOTL.GD.ZS
2013,13.064420200324784,TJK,GC.XPN.TOTL.GD.ZS
2012,13.140311528576415,TJK,GC.XPN.TOTL.GD.ZS
2011,13.216202856828051,TJK,GC.XPN.TOTL.GD.ZS
2010,13.292094185079687,TJK,GC.XPN.TOTL.GD.ZS
2009,13.367985513331323,TJK,GC.XPN.TOTL.GD.ZS
2008,13.44387684158296,TJK,GC.XPN.TOTL.GD.ZS
2007,13.519768169834594,TJK,GC.XPN.TOTL.GD.ZS
2006,13.59565949808623,TJK,GC.XPN.TOTL.GD.ZS
2005,13.671550826337864,TJK,GC.XPN.TOTL.GD.ZS
2004,13.7474421545895,TJK,GC.XPN.TOTL.GD.ZS
2003,11.1684588566388,TJK,GC.XPN.TOTL.GD.ZS
2002,10.32502434211923,TJK,GC.XPN.TOTL.GD.ZS
2001,9.48158982759966,TJK,GC.XPN.TOTL.GD.ZS
2000,8.9553366541669,TJK,GC.XPN.TOTL.GD.ZS
1999,10.0075836431227,TJK,GC.XPN.TOTL.GD.ZS
1998,11.3588218082512,TJK,GC.XPN.TOTL.GD.ZS
1997,11.3588218082512,TJK,GC.XPN.TOTL.GD.ZS
1996,11.3588218082512,TJK,GC.XPN.TOTL.GD.ZS
1995,11.3588218082512,TJK,GC.XPN.TOTL.GD.ZS
1994,11.3588218082512,TJK,GC.XPN.TOTL.GD.ZS
1993,11.3588218082512,TJK,GC.XPN.TOTL.GD.ZS
1992,11.3588218082512,TJK,GC.XPN.TOTL.GD.ZS
1991,11.3588218082512,TJK,GC.XPN.TOTL.GD.ZS
1990,11.3588218082512,TJK,GC.XPN.TOTL.GD.ZS
2021,,TKM,GC.XPN.TOTL.GD.ZS
2020,,TKM,GC.XPN.TOTL.GD.ZS
2019,,TKM,GC.XPN.TOTL.GD.ZS
2018,,TKM,GC.XPN.TOTL.GD.ZS
2017,,TKM,GC.XPN.TOTL.GD.ZS
2016,,TKM,GC.XPN.TOTL.GD.ZS
2015,,TKM,GC.XPN.TOTL.GD.ZS
2014,,TKM,GC.XPN.TOTL.GD.ZS
2013,,TKM,GC.XPN.TOTL.GD.ZS
2012,,TKM,GC.XPN.TOTL.GD.ZS
2011,,TKM,GC.XPN.TOTL.GD.ZS
2010,,TKM,GC.XPN.TOTL.GD.ZS
2009,,TKM,GC.XPN.TOTL.GD.ZS
2008,,TKM,GC.XPN.TOTL.GD.ZS
2007,,TKM,GC.XPN.TOTL.GD.ZS
2006,,TKM,GC.XPN.TOTL.GD.ZS
2005,,TKM,GC.XPN.TOTL.GD.ZS
2004,,TKM,GC.XPN.TOTL.GD.ZS
2003,,TKM,GC.XPN.TOTL.GD.ZS
2002,,TKM,GC.XPN.TOTL.GD.ZS
2001,,TKM,GC.XPN.TOTL.GD.ZS
2000,,TKM,GC.XPN.TOTL.GD.ZS
1999,,TKM,GC.XPN.TOTL.GD.ZS
1998,,TKM,GC.XPN.TOTL.GD.ZS
1997,,TKM,GC.XPN.TOTL.GD.ZS
1996,,TKM,GC.XPN.TOTL.GD.ZS
1995,,TKM,GC.XPN.TOTL.GD.ZS
1994,,TKM,GC.XPN.TOTL.GD.ZS
1993,,TKM,GC.XPN.TOTL.GD.ZS
1992,,TKM,GC.XPN.TOTL.GD.ZS
1991,,TKM,GC.XPN.TOTL.GD.ZS
1990,,TKM,GC.XPN.TOTL.GD.ZS
2021,41.1970539230148,TLS,GC.XPN.TOTL.GD.ZS
2020,52.1860734633397,TLS,GC.XPN.TOTL.GD.ZS
2019,49.0454448761437,TLS,GC.XPN.TOTL.GD.ZS
2018,56.9399597071426,TLS,GC.XPN.TOTL.GD.ZS
2017,57.0566069567352,TLS,GC.XPN.TOTL.GD.ZS
2016,70.095568563841,TLS,GC.XPN.TOTL.GD.ZS
2015,73.2817837259596,TLS,GC.XPN.TOTL.GD.ZS
2014,67.3608120894055,TLS,GC.XPN.TOTL.GD.ZS
2013,62.9205960992096,TLS,GC.XPN.TOTL.GD.ZS
2012,78.1501299251651,TLS,GC.XPN.TOTL.GD.ZS
2011,70.6068504989667,TLS,GC.XPN.TOTL.GD.ZS
2010,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
2009,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
2008,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
2007,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
2006,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
2005,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
2004,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
2003,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
2002,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
2001,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
2000,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
1999,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
1998,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
1997,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
1996,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
1995,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
1994,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
1993,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
1992,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
1991,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
1990,83.6080309044252,TLS,GC.XPN.TOTL.GD.ZS
2021,36.0759040886326,TON,GC.XPN.TOTL.GD.ZS
2020,32.1063120933916,TON,GC.XPN.TOTL.GD.ZS
2019,31.3711432782097,TON,GC.XPN.TOTL.GD.ZS
2018,31.3195429521643,TON,GC.XPN.TOTL.GD.ZS
2017,31.8933110532989,TON,GC.XPN.TOTL.GD.ZS
2016,31.1425873423987,TON,GC.XPN.TOTL.GD.ZS
2015,30.2267600376211,TON,GC.XPN.TOTL.GD.ZS
2014,30.3775518946562,TON,GC.XPN.TOTL.GD.ZS
2013,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2012,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2011,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2010,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2009,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2008,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2007,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2006,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2005,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2004,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2003,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2002,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2001,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2000,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
1999,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
1998,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
1997,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
1996,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
1995,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
1994,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
1993,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
1992,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
1991,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
1990,27.6506584607303,TON,GC.XPN.TOTL.GD.ZS
2021,32.899537992233,TTO,GC.XPN.TOTL.GD.ZS
2020,32.899537992233,TTO,GC.XPN.TOTL.GD.ZS
2019,32.899537992233,TTO,GC.XPN.TOTL.GD.ZS
2018,30.4797065431309,TTO,GC.XPN.TOTL.GD.ZS
2017,32.7548794048525,TTO,GC.XPN.TOTL.GD.ZS
2016,33.2881053971438,TTO,GC.XPN.TOTL.GD.ZS
2015,33.3176426514528,TTO,GC.XPN.TOTL.GD.ZS
2014,30.8642825335892,TTO,GC.XPN.TOTL.GD.ZS
2013,29.2890666170019,TTO,GC.XPN.TOTL.GD.ZS
2012,28.3280679577484,TTO,GC.XPN.TOTL.GD.ZS
2011,27.3237231592599,TTO,GC.XPN.TOTL.GD.ZS
2010,30.6976810034827,TTO,GC.XPN.TOTL.GD.ZS
2009,33.0138554038054,TTO,GC.XPN.TOTL.GD.ZS
2008,26.4320498016969,TTO,GC.XPN.TOTL.GD.ZS
2007,24.5123674266625,TTO,GC.XPN.TOTL.GD.ZS
2006,29.5059775859218,TTO,GC.XPN.TOTL.GD.ZS
2005,22.6525128974759,TTO,GC.XPN.TOTL.GD.ZS
2004,22.6183444973216,TTO,GC.XPN.TOTL.GD.ZS
2003,22.0993691073361,TTO,GC.XPN.TOTL.GD.ZS
2002,24.9003375377509,TTO,GC.XPN.TOTL.GD.ZS
2001,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
2000,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
1999,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
1998,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
1997,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
1996,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
1995,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
1994,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
1993,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
1992,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
1991,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
1990,23.8616266597827,TTO,GC.XPN.TOTL.GD.ZS
2021,33.7641230227092,TUN,GC.XPN.TOTL.GD.ZS
2020,33.7641230227092,TUN,GC.XPN.TOTL.GD.ZS
2019,33.7641230227092,TUN,GC.XPN.TOTL.GD.ZS
2018,33.7641230227092,TUN,GC.XPN.TOTL.GD.ZS
2017,33.7641230227092,TUN,GC.XPN.TOTL.GD.ZS
2016,33.7641230227092,TUN,GC.XPN.TOTL.GD.ZS
2015,33.7641230227092,TUN,GC.XPN.TOTL.GD.ZS
2014,33.7641230227092,TUN,GC.XPN.TOTL.GD.ZS
2013,33.7641230227092,TUN,GC.XPN.TOTL.GD.ZS
2012,33.7641230227092,TUN,GC.XPN.TOTL.GD.ZS
2011,32.9045333238864,TUN,GC.XPN.TOTL.GD.ZS
2010,26.738524994179,TUN,GC.XPN.TOTL.GD.ZS
2009,27.8842548724206,TUN,GC.XPN.TOTL.GD.ZS
2008,27.3249965625294,TUN,GC.XPN.TOTL.GD.ZS
2007,26.172126462714,TUN,GC.XPN.TOTL.GD.ZS
2006,25.8520156831205,TUN,GC.XPN.TOTL.GD.ZS
2005,26.1510353227771,TUN,GC.XPN.TOTL.GD.ZS
2004,25.7754547678206,TUN,GC.XPN.TOTL.GD.ZS
2003,25.3697714654032,TUN,GC.XPN.TOTL.GD.ZS
2002,25.6689725602714,TUN,GC.XPN.TOTL.GD.ZS
2001,24.8327369402515,TUN,GC.XPN.TOTL.GD.ZS
2000,25.0212343799901,TUN,GC.XPN.TOTL.GD.ZS
1999,24.9366177000125,TUN,GC.XPN.TOTL.GD.ZS
1998,24.913503171886,TUN,GC.XPN.TOTL.GD.ZS
1997,25.1235649467821,TUN,GC.XPN.TOTL.GD.ZS
1996,28.0164478687527,TUN,GC.XPN.TOTL.GD.ZS
1995,28.3747170386704,TUN,GC.XPN.TOTL.GD.ZS
1994,28.0444927847829,TUN,GC.XPN.TOTL.GD.ZS
1993,28.4368819477597,TUN,GC.XPN.TOTL.GD.ZS
1992,27.6569043762495,TUN,GC.XPN.TOTL.GD.ZS
1991,29.441839584996,TUN,GC.XPN.TOTL.GD.ZS
1990,30.4122710504174,TUN,GC.XPN.TOTL.GD.ZS
2021,30.9404133076921,TUR,GC.XPN.TOTL.GD.ZS
2020,34.0682450532239,TUR,GC.XPN.TOTL.GD.ZS
2019,35.571638976975,TUR,GC.XPN.TOTL.GD.ZS
2018,33.5436544316448,TUR,GC.XPN.TOTL.GD.ZS
2017,31.7322423517169,TUR,GC.XPN.TOTL.GD.ZS
2016,30.6454877440116,TUR,GC.XPN.TOTL.GD.ZS
2015,28.8819262840793,TUR,GC.XPN.TOTL.GD.ZS
2014,29.3775784216453,TUR,GC.XPN.TOTL.GD.ZS
2013,29.1213621409762,TUR,GC.XPN.TOTL.GD.ZS
2012,29.5802922093597,TUR,GC.XPN.TOTL.GD.ZS
2011,30.3387665314319,TUR,GC.XPN.TOTL.GD.ZS
2010,32.8762824550817,TUR,GC.XPN.TOTL.GD.ZS
2009,35.5678145437389,TUR,GC.XPN.TOTL.GD.ZS
2008,30.3401672410523,TUR,GC.XPN.TOTL.GD.ZS
2007,29.49104350939762,TUR,GC.XPN.TOTL.GD.ZS
2006,28.641919777742935,TUR,GC.XPN.TOTL.GD.ZS
2005,27.79279604608826,TUR,GC.XPN.TOTL.GD.ZS
2004,26.94367231443358,TUR,GC.XPN.TOTL.GD.ZS
2003,26.0945485827789,TUR,GC.XPN.TOTL.GD.ZS
2002,25.24542485112422,TUR,GC.XPN.TOTL.GD.ZS
2001,24.39630111946954,TUR,GC.XPN.TOTL.GD.ZS
2000,23.547177387814862,TUR,GC.XPN.TOTL.GD.ZS
1999,22.69805365616018,TUR,GC.XPN.TOTL.GD.ZS
1998,21.8489299245055,TUR,GC.XPN.TOTL.GD.ZS
1997,27.5709848901039,TUR,GC.XPN.TOTL.GD.ZS
1996,25.1731875111519,TUR,GC.XPN.TOTL.GD.ZS
1995,20.9554937128727,TUR,GC.XPN.TOTL.GD.ZS
1994,21.9351053894202,TUR,GC.XPN.TOTL.GD.ZS
1993,22.9351907602684,TUR,GC.XPN.TOTL.GD.ZS
1992,18.8673895705746,TUR,GC.XPN.TOTL.GD.ZS
1991,19.2333041694327,TUR,GC.XPN.TOTL.GD.ZS
1990,15.2956468245831,TUR,GC.XPN.TOTL.GD.ZS
2021,,TUV,GC.XPN.TOTL.GD.ZS
2020,,TUV,GC.XPN.TOTL.GD.ZS
2019,,TUV,GC.XPN.TOTL.GD.ZS
2018,,TUV,GC.XPN.TOTL.GD.ZS
2017,,TUV,GC.XPN.TOTL.GD.ZS
2016,,TUV,GC.XPN.TOTL.GD.ZS
2015,,TUV,GC.XPN.TOTL.GD.ZS
2014,,TUV,GC.XPN.TOTL.GD.ZS
2013,,TUV,GC.XPN.TOTL.GD.ZS
2012,,TUV,GC.XPN.TOTL.GD.ZS
2011,,TUV,GC.XPN.TOTL.GD.ZS
2010,,TUV,GC.XPN.TOTL.GD.ZS
2009,,TUV,GC.XPN.TOTL.GD.ZS
2008,,TUV,GC.XPN.TOTL.GD.ZS
2007,,TUV,GC.XPN.TOTL.GD.ZS
2006,,TUV,GC.XPN.TOTL.GD.ZS
2005,,TUV,GC.XPN.TOTL.GD.ZS
2004,,TUV,GC.XPN.TOTL.GD.ZS
2003,,TUV,GC.XPN.TOTL.GD.ZS
2002,,TUV,GC.XPN.TOTL.GD.ZS
2001,,TUV,GC.XPN.TOTL.GD.ZS
2000,,TUV,GC.XPN.TOTL.GD.ZS
1999,,TUV,GC.XPN.TOTL.GD.ZS
1998,,TUV,GC.XPN.TOTL.GD.ZS
1997,,TUV,GC.XPN.TOTL.GD.ZS
1996,,TUV,GC.XPN.TOTL.GD.ZS
1995,,TUV,GC.XPN.TOTL.GD.ZS
1994,,TUV,GC.XPN.TOTL.GD.ZS
1993,,TUV,GC.XPN.TOTL.GD.ZS
1992,,TUV,GC.XPN.TOTL.GD.ZS
1991,,TUV,GC.XPN.TOTL.GD.ZS
1990,,TUV,GC.XPN.TOTL.GD.ZS
2021,15.1259358340698,TZA,GC.XPN.TOTL.GD.ZS
2020,14.2926515974573,TZA,GC.XPN.TOTL.GD.ZS
2019,15.3752931466323,TZA,GC.XPN.TOTL.GD.ZS
2018,14.5748625993064,TZA,GC.XPN.TOTL.GD.ZS
2017,15.7386532808111,TZA,GC.XPN.TOTL.GD.ZS
2016,13.3688531461333,TZA,GC.XPN.TOTL.GD.ZS
2015,14.8700779493296,TZA,GC.XPN.TOTL.GD.ZS
2014,16.0794441502738,TZA,GC.XPN.TOTL.GD.ZS
2013,14.8310743082401,TZA,GC.XPN.TOTL.GD.ZS
2012,14.017907635242,TZA,GC.XPN.TOTL.GD.ZS
2011,14.3760474348585,TZA,GC.XPN.TOTL.GD.ZS
2010,13.1930823905635,TZA,GC.XPN.TOTL.GD.ZS
2009,15.3518258925895,TZA,GC.XPN.TOTL.GD.ZS
2008,15.3518258925895,TZA,GC.XPN.TOTL.GD.ZS
2007,15.3518258925895,TZA,GC.XPN.TOTL.GD.ZS
